id,name,status,species,type,gender,origin_id,origin_name,origin_url,location_id,location_name,location_url,image_url,image_file,episode_ids,episode_urls,url,created
727,Professor Shabooboo,Dead,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/727.jpeg,images/characters/727-professor-shabooboo.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/727,2021-10-17T10:10:44.560Z
728,Sperm Queen,Dead,unknown,Super Sperm Monster,Female,114,Morty,https://rickandmortyapi.com/api/location/114,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/728.jpeg,images/characters/728-sperm-queen.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/728,2021-10-17T10:12:05.246Z
729,CHUD King,Alive,Animal,CHUD,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/729.jpeg,images/characters/729-chud-king.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/729,2021-10-17T10:32:39.601Z
730,Princess Ponietta,Alive,Animal,CHUD,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/730.jpeg,images/characters/730-princess-ponietta.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/730,2021-10-17T10:35:15.825Z
731,Naruto Smith,Alive,Humanoid,Giant Incest Baby,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,115,Space,https://rickandmortyapi.com/api/location/115,https://rickandmortyapi.com/api/character/avatar/731.jpeg,images/characters/731-naruto-smith.jpeg,45|48,https://rickandmortyapi.com/api/episode/45|https://rickandmortyapi.com/api/episode/48,https://rickandmortyapi.com/api/character/731,2021-10-17T11:56:17.275Z
732,Blazen,Dead,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/732.jpeg,images/characters/732-blazen.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/732,2021-10-17T11:59:00.689Z
733,Kathy Ireland,Alive,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/733.jpeg,images/characters/733-kathy-ireland.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/733,2021-10-17T12:00:07.076Z
734,Amazing Johnathan,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/734.jpeg,images/characters/734-amazing-johnathan.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/734,2021-10-17T12:00:50.753Z
735,Foal Sanchez,Alive,Humanoid,CHUD Human Mix,unknown,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/735.jpeg,images/characters/735-foal-sanchez.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/735,2021-10-17T12:08:38.935Z
736,Spaceman,Dead,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,115,Space,https://rickandmortyapi.com/api/location/115,https://rickandmortyapi.com/api/character/avatar/736.jpeg,images/characters/736-spaceman.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/736,2021-10-17T12:11:21.171Z
737,Cirque du Soleil Zumanity Member,Alive,Human,,Female,104,Near-Duplicate Reality,https://rickandmortyapi.com/api/location/104,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/737.jpeg,images/characters/737-cirque-du-soleil-zumanity-member.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/737,2021-10-17T12:24:53.547Z
738,Cirque du Soleil Zumanity Member,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/738.jpeg,images/characters/738-cirque-du-soleil-zumanity-member.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/738,2021-10-17T12:25:18.152Z
739,Cirque du Soleil Zumanity Member,Alive,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/739.jpeg,images/characters/739-cirque-du-soleil-zumanity-member.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/739,2021-10-17T12:25:53.904Z
740,Cirque du Soleil Zumanity Member,Dead,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/740.jpeg,images/characters/740-cirque-du-soleil-zumanity-member.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/740,2021-10-17T12:26:27.530Z
741,Cirque du Soleil Zumanity Member,Alive,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/741.jpeg,images/characters/741-cirque-du-soleil-zumanity-member.jpeg,45,https://rickandmortyapi.com/api/episode/45,https://rickandmortyapi.com/api/character/741,2021-10-17T12:27:42.669Z
742,Bruce Chutback,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/742.jpeg,images/characters/742-bruce-chutback.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/742,2021-10-17T13:35:30.793Z
743,Alyson Hannigan,Dead,Alien,,Female,,unknown,,117,Z. Q. P. D.,https://rickandmortyapi.com/api/location/117,https://rickandmortyapi.com/api/character/avatar/743.jpeg,images/characters/743-alyson-hannigan.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/743,2021-10-17T13:46:17.880Z
744,Cenobite,unknown,Mythological Creature,Demon,Male,116,Hell,https://rickandmortyapi.com/api/location/116,116,Hell,https://rickandmortyapi.com/api/location/116,https://rickandmortyapi.com/api/character/avatar/744.jpeg,images/characters/744-cenobite.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/744,2021-10-17T13:53:11.250Z
745,Cenobite,unknown,Mythological Creature,Demon,Female,116,Hell,https://rickandmortyapi.com/api/location/116,116,Hell,https://rickandmortyapi.com/api/location/116,https://rickandmortyapi.com/api/character/avatar/745.jpeg,images/characters/745-cenobite.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/745,2021-10-17T13:53:59.978Z
746,Cenobite,unknown,Mythological Creature,Demon,Male,116,Hell,https://rickandmortyapi.com/api/location/116,116,Hell,https://rickandmortyapi.com/api/location/116,https://rickandmortyapi.com/api/character/avatar/746.jpeg,images/characters/746-cenobite.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/746,2021-10-17T13:55:11.551Z
747,Cenobite,unknown,Mythological Creature,Demon,Male,116,Hell,https://rickandmortyapi.com/api/location/116,116,Hell,https://rickandmortyapi.com/api/location/116,https://rickandmortyapi.com/api/character/avatar/747.jpeg,images/characters/747-cenobite.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/747,2021-10-17T13:56:15.096Z
748,Cenobite,unknown,Mythological Creature,Demon,Male,116,Hell,https://rickandmortyapi.com/api/location/116,116,Hell,https://rickandmortyapi.com/api/location/116,https://rickandmortyapi.com/api/character/avatar/748.jpeg,images/characters/748-cenobite.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/748,2021-10-17T13:57:04.213Z
749,Coat Rack Head,unknown,Mythological Creature,Demon,Male,116,Hell,https://rickandmortyapi.com/api/location/116,116,Hell,https://rickandmortyapi.com/api/location/116,https://rickandmortyapi.com/api/character/avatar/749.jpeg,images/characters/749-coat-rack-head.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/749,2021-10-17T13:57:49.619Z
750,Mousetrap Nipples,unknown,Mythological Creature,Demon,Male,116,Hell,https://rickandmortyapi.com/api/location/116,116,Hell,https://rickandmortyapi.com/api/location/116,https://rickandmortyapi.com/api/character/avatar/750.jpeg,images/characters/750-mousetrap-nipples.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/750,2021-10-17T13:58:37.737Z
751,Changeformer,Dead,Robot,Changeformer,Male,118,Space Tahoe,https://rickandmortyapi.com/api/location/118,118,Space Tahoe,https://rickandmortyapi.com/api/location/118,https://rickandmortyapi.com/api/character/avatar/751.jpeg,images/characters/751-changeformer.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/751,2021-10-17T14:03:31.342Z
752,Changeformer,Dead,Robot,Changeformer,Male,118,Space Tahoe,https://rickandmortyapi.com/api/location/118,118,Space Tahoe,https://rickandmortyapi.com/api/location/118,https://rickandmortyapi.com/api/character/avatar/752.jpeg,images/characters/752-changeformer.jpeg,46,https://rickandmortyapi.com/api/episode/46,https://rickandmortyapi.com/api/character/752,2021-10-17T14:04:04.675Z
753,Space Cruiser,Alive,Robot,Artificial Intelligence,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/753.jpeg,images/characters/753-space-cruiser.jpeg,17|47,https://rickandmortyapi.com/api/episode/17|https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/753,2021-10-17T14:09:39.783Z
754,Coop,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/754.jpeg,images/characters/754-coop.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/754,2021-10-17T14:13:09.623Z
755,Dwayne,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/755.jpeg,images/characters/755-dwayne.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/755,2021-10-17T14:14:04.450Z
756,Franklin D. Roosevelt,Dead,Humanoid,Guinea Pig for the Polio Vaccine,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/756.jpeg,images/characters/756-franklin-d-roosevelt.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/756,2021-10-17T14:19:57.500Z
757,President's General,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/757.jpeg,images/characters/757-president-s-general.jpeg,45|47,https://rickandmortyapi.com/api/episode/45|https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/757,2021-10-17T14:26:07.815Z
758,Giant Assassin Hidden in the Statue of Liberty,Alive,Robot,,Female,119,France,https://rickandmortyapi.com/api/location/119,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/758.jpeg,images/characters/758-giant-assassin-hidden-in-the-statue-of-liberty.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/758,2021-10-17T14:59:32.923Z
759,Turkey Morty,Alive,Animal,Turkey,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/759.jpeg,images/characters/759-turkey-morty.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/759,2021-10-17T15:01:58.524Z
760,Turkey Rick,Alive,Animal,Turkey,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/760.jpeg,images/characters/760-turkey-rick.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/760,2021-10-17T15:02:38.081Z
761,Turkey President Curtis,Alive,Animal,Turkey,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/761.jpeg,images/characters/761-turkey-president-curtis.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/761,2021-10-17T15:03:29.593Z
762,Martínez,Dead,Animal,Turkey,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/762.jpeg,images/characters/762-mart-nez.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/762,2021-10-17T15:06:48.939Z
763,Marvin,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/763.jpeg,images/characters/763-marvin.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/763,2021-10-17T15:07:24.718Z
764,Jackey,Alive,Human,,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/764.jpeg,images/characters/764-jackey.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/764,2021-10-17T15:08:16.906Z
765,Native Alien,Alive,Alien,,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/765.jpeg,images/characters/765-native-alien.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/765,2021-10-17T15:09:22.123Z
766,Pilgrim Alien,Alive,Alien,,Male,,unknown,,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/766.jpeg,images/characters/766-pilgrim-alien.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/766,2021-10-17T15:10:21.016Z
767,President Turkey,Dead,Humanoid,Turkey Human Mix,Male,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/767.jpeg,images/characters/767-president-turkey.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/767,2021-10-17T15:11:48.815Z
768,Mary-Lou,Alive,Human,,Female,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,20,Earth (Replacement Dimension),https://rickandmortyapi.com/api/location/20,https://rickandmortyapi.com/api/character/avatar/768.jpeg,images/characters/768-mary-lou.jpeg,47,https://rickandmortyapi.com/api/episode/47,https://rickandmortyapi.com/api/character/768,2021-10-17T15:26:42.828Z
